activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025012004,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,6,3,2,1,1,1,2,2,2,275000.0,NA,7.250,NA,2,4109.18,NA,400.00,,478.23,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,146,NA,9,9,1,,,,,1,,,,,2,2,6,,,,,5,,,,,2,2,2,1,2,2,25-34,65-74,No,Yes,3,3,6,,,,,10,,,,5935,98.79,65300,106,769,1426,26
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011001,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,6,2,2,2,1,1,2,2,2,305000.0,NA,6.250,NA,2,17461.47,NA,8647.73,,46.62,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,179,NA,9,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,3,3,6,,,,,10,,,,6362,87.25,65300,165,803,1653,21
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011001,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,6,2,2,2,1,1,2,2,2,325000.0,NA,6.625,NA,2,17379.95,NA,7852.84,,,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,74,NA,9,9,1,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,25-34,9999,No,NA,3,3,6,,,,,10,,,,6362,87.25,65300,165,803,1653,21
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011802,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,6,2,2,2,1,1,2,2,2,365000.0,NA,6.750,NA,2,19043.43,NA,8659.60,,82.50,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,130,NA,9,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,3,3,6,,,,,10,,,,5245,88.48,65300,105,689,984,44
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011001,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,6,3,2,1,1,1,2,2,2,265000.0,NA,6.750,NA,2,10195.50,NA,6945.00,,,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,98,NA,9,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,3,3,6,,,,,10,,,,6362,87.25,65300,165,803,1653,21
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025010700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,6,2,2,2,1,1,2,2,2,315000.0,NA,6.625,NA,2,16785.15,NA,7927.42,,1593.00,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,115,NA,9,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,45-54,55-64,No,Yes,3,3,6,,,,,10,,,,4713,96.48,65300,61,443,1088,33
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011002,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,6,2,2,2,1,1,2,2,2,405000.0,NA,6.375,NA,2,20053.11,NA,9626.10,,2000.00,360,NA,NA,2,2,2,2,415000,1,1,3,5,1,NA,100,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,3,3,6,,,,,10,,,,9436,84.78,65300,175,1851,2591,28
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011803,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,6,2,2,2,1,1,2,2,2,465000.0,NA,6.375,NA,2,24943.23,NA,10882.92,,,360,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,112,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,3,3,6,,,,,10,,,,6175,88.24,65300,163,1327,2071,17
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025010700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,6,3,2,1,1,1,2,2,2,245000.0,NA,7.000,NA,2,10044.25,NA,6445.00,,6.50,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,133,NA,9,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,25-34,55-64,No,No,3,3,6,,,,,10,,,,4713,96.48,65300,61,443,1088,33
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025010500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,3,0,2,1,2,1,2,1,2,105000.0,28.570,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,355000,1,1,3,5,1,NA,26,>60%,11,11,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,1,1,7,,,,,1,,,,6714,88.64,65300,114,1056,1892,41
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011801,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,3,0,2,1,32,2,2,1,2,105000.0,72.110,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,385000,1,1,3,5,1,NA,65,49,11,11,1,11,,,,1,11,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,7,,,,,3,,,,3982,78.53,65300,211,969,1151,32
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,3,0,2,1,2,2,2,1,2,125000.0,86.000,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,505000,1,1,3,5,1,NA,108,50%-60%,11,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,7,,,,,1,3,4,,8254,87.28,65300,160,1314,2115,18
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025012004,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,1,2,2,1,2,105000.0,56.730,9.550,1.400,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,385000,1,1,3,5,1,NA,107,42,11,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,7,,,,,10,,,,5935,98.79,65300,106,769,1426,26
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,3,0,2,1,4,2,2,1,2,25000.0,89.460,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,355000,1,1,3,5,1,NA,82,>60%,11,10,1,11,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,7,,,,,1,3,4,,6615,93.27,65300,80,531,1671,57
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011802,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,3,0,2,1,2,2,2,1,2,55000.0,67.760,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,325000,1,1,3,5,1,NA,54,>60%,11,11,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,35-44,No,No,1,1,7,,,,,1,,,,5245,88.48,65300,105,689,984,44
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011803,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,0,2,1,32,2,2,1,2,165000.0,48.760,9.050,0.820,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,685000,1,1,3,5,1,NA,122,37,11,10,1,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,45-54,9999,No,NA,1,1,7,,,,,10,,,,6175,88.24,65300,163,1327,2071,17
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011903,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,3,0,2,1,4,2,2,1,2,35000.0,52.630,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,475000,1,1,3,5,1,NA,128,49,11,10,11,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,7,,,,,3,,,,5400,97.35,65300,140,857,1398,0
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011801,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,3,0,2,1,32,2,2,1,2,105000.0,71.880,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,385000,1,1,3,5,1,NA,37,>60%,11,10,1,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,7,,,,,1,,,,3982,78.53,65300,211,969,1151,32
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,65000.0,75.000,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,405000,1,1,3,5,1,NA,120,>60%,11,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,7,,,,,1,3,,,5046,91.22,65300,155,878,1201,46
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011803,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,3,0,2,1,2,2,2,1,2,205000.0,68.980,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,435000,1,1,3,5,1,NA,58,>60%,11,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,7,,,,,1,,,,6175,88.24,65300,163,1327,2071,17
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011803,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,3,0,2,1,2,2,2,1,2,215000.0,71.300,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,435000,1,1,3,5,1,NA,116,50%-60%,11,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,7,,,,,1,,,,6175,88.24,65300,163,1327,2071,17
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,55000.0,58.810,9.050,0.730,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,445000,1,1,3,5,1,NA,207,20%-<30%,11,11,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,7,,,,,10,,,,8254,87.28,65300,160,1314,2115,18
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025010500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,3,0,2,1,2,2,2,1,2,55000.0,66.460,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,325000,1,1,3,5,1,NA,141,20%-<30%,11,10,1,11,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,7,,,,,3,,,,6714,88.64,65300,114,1056,1892,41
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011902,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,3,0,2,1,1,2,2,1,2,155000.0,65.180,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,385000,1,1,3,5,1,NA,89,>60%,11,10,1,11,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,7,,,,,1,9,,,3927,98.91,65300,82,434,729,18
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011001,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,3,0,2,1,4,2,2,1,2,55000.0,77.680,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,365000,1,1,3,5,1,NA,53,>60%,11,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,7,,,,,1,3,,,6362,87.25,65300,165,803,1653,21
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011903,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,1,2,125000.0,25.370,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,505000,1,1,3,5,1,NA,205,30%-<36%,11,11,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,7,,,,,9,,,,5400,97.35,65300,140,857,1398,0
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025010600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,3,0,2,1,2,2,2,1,2,75000.0,62.200,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,505000,1,1,3,5,1,NA,86,49,11,10,1,11,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,7,,,,,3,,,,7985,79.7,65300,166,1364,1857,32
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011903,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,4,2,2,1,2,95000.0,77.950,9.550,1.740,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,395000,1,1,3,5,1,NA,111,44,11,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,7,,,,,10,,,,5400,97.35,65300,140,857,1398,0
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,5,0,2,1,4,2,2,1,2,55000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,NA,1,1,3,5,1,NA,125,NA,9,9,12,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,7,,,,,10,,,,3549,98.08,65300,82,714,1069,26
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011801,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,0,2,1,32,2,2,1,2,65000.0,55.070,8.300,0.700,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,565000,1,1,3,5,1,NA,157,20%-<30%,11,11,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,>74,Yes,Yes,1,1,7,,,,,10,,,,3982,78.53,65300,211,969,1151,32
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011002,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,3,0,2,1,4,2,2,1,2,35000.0,78.060,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,515000,1,1,3,5,1,NA,218,43,11,11,1,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,25-34,No,No,1,1,7,,,,,3,,,,9436,84.78,65300,175,1851,2591,28
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011002,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,65000.0,48.720,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,395000,1,1,3,5,1,NA,105,40,11,10,11,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,7,,,,,3,,,,9436,84.78,65300,175,1851,2591,28
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025010600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,32,2,2,1,2,175000.0,101.610,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,505000,1,1,3,5,1,NA,232,20%-<30%,11,11,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,7,,,,,4,,,,7985,79.7,65300,166,1364,1857,32
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025010200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,32,1,2,2,2,85000.0,45.560,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,41,20%-<30%,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,3,,,,2293,87.66,65300,75,362,772,41
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,3,0,2,1,32,1,2,2,2,125000.0,33.330,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,30,40,3,1,1,,,,,1,,,,,2,2,6,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,1,,,,,3,,,,6059,95.21,65300,69,377,1364,47
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,255000.0,75.000,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,91,42,2,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,5,,,,5245,88.48,65300,105,689,984,44
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025012302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,1,2,1,1,1,2,2,2,165000.0,75.000,6.875,0.154,2,4439.92,NA,1959.35,664.35,403.13,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,92,39,2,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,NA,1,1,1,,,,,10,,,,6288,85.78,65300,79,2373,3472,22
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,5,0,2,1,32,1,2,2,2,205000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,54,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,3927,98.91,65300,82,434,729,18
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,4,0,2,1,31,1,2,2,2,525000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,288,NA,9,9,1,11,,,,1,11,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,9436,84.78,65300,175,1851,2591,28
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025010402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,4,0,2,1,32,1,2,2,2,225000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,68,NA,9,9,1,,,,,1,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,4367,97.07,65300,63,583,883,38
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025010101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,4,0,2,1,2,1,2,2,2,75000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,26,NA,9,9,1,11,,,,1,11,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,1,,,,,10,,,,3499,86.34,65300,0,2,116,57
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011002,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,2,32,1,2,2,2,295000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,78,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,9436,84.78,65300,175,1851,2591,28
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025012003,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,3,0,2,1,32,1,2,2,2,225000.0,62.860,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,72,38,1,10,1,11,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,3,,,,3882,98.12,65300,124,751,1128,25
2024,6BYL5QZYBDK8S7L73M02,20940,CA,06025,06025011201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,4,0,2,1,2,1,2,2,2,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,52,NA,9,9,1,11,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,8254,87.28,65300,160,1314,2115,18
2024,C5654JQHZUHN0772B561,20940,CA,06025,06025010600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,275000.0,95,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,305000,1,2,3,5,1,NA,156,47,1,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,,,,,4,9,,,7985,79.7,65300,166,1364,1857,32
2024,C5654JQHZUHN0772B561,20940,CA,06025,06025011600,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,3,32,1,2,2,2,295000.0,89.59,6.75,-0.4178,2,3015.11,NA,1064.34,1064.34,40.7,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,103,46,2,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,6615,93.27,65300,80,531,1671,57
2024,C5654JQHZUHN0772B561,20940,CA,06025,06025011803,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,4,0,2,3,32,1,2,2,2,755000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,257,NA,9,9,11,,,,,11,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,6175,88.24,65300,163,1327,2071,17
2024,C5654JQHZUHN0772B561,20940,CA,06025,06025011803,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,4,0,2,3,31,1,2,2,2,685000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,NA,NA,9,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,6175,88.24,65300,163,1327,2071,17
2024,C5654JQHZUHN0772B561,20940,CA,06025,06025011303,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,0,2,3,32,1,2,2,2,305000.0,66.67,5.75,-0.2686,2,2166.77,NA,246,246,,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,186,<20%,1,9,11,,,,,11,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,4551,94.64,65300,112,781,1040,20
